country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
ARG,Argentina,1976,1125000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1977,1836000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1978,2456000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1979,337000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1980,-3285000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1981,-1006000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1982,2320000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1983,2947000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1984,3204000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1985,4342000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1986,1543000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1987,245000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1988,3555000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1989,5109000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1990,7954000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1991,2820000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1992,-3953300000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1993,-5689240000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1994,-7917900000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1995,-1078685000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1996,-1787449423.725191,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1997,-6507815237.430705,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1998,-7541547974.1887,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,1999,-4905758055.83513,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2000,-1831883471.95655,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2001,3521810643.66417,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2002,15717280000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2003,15611500000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2004,11933610000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2005,12095220000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2006,13266642573.15929,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2007,12570579976.28872,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2008,13340936973.29676,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2009,16652818510.39573,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2010,12343520648.57829,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2011,9198443049.71353,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2012,10943688062.56815,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2013,-693680874.42887,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2014,900177659.49876,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2015,-6600221085.86428,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2016,-4035498243.93579,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2017,-15142501699.76446,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2018,-9678495464.2347,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2019,13390550040.88236,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2020,12094415410.62545,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2021,14995374116.8722,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2022,5641696321.91141,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2023,-8863234392.09042,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2024,16653910437.86004,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
ARG,Argentina,2025,4125391982.75953,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1976,7737000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1977,2856000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1978,-201000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1979,11540000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1980,-3042000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1981,-4066000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1982,5348000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1983,-253000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1984,-865000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
IRN,Iran,1985,-769000000,,BN.GSR.GNFS.CD,"Net trade in goods and services (BoP, current US$)",wdi,false
