country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1961,5000,metric tons,copper_ore_3_4_percent_copper_grade,Copper ore (3-4 percent copper grade),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1962,5000,metric tons,copper_ore_3_4_percent_copper_grade,Copper ore (3-4 percent copper grade),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1963,5200,metric tons,copper_ore_3_4_percent_copper_grade,Copper ore (3-4 percent copper grade),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1964,5200,metric tons,copper_ore_3_4_percent_copper_grade,Copper ore (3-4 percent copper grade),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1965,8835,metric tons,copper_ore_3_4_percent_copper_grade,Copper ore (3-4 percent copper grade),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1968,616,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1969,515,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1970,722,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1970v3,flag=preliminary
IRN,Iran,1973,3000,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1974,1800,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1975,2400,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1975v3,flag=preliminary
IRN,Iran,1976,6000,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1977,13500,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1978,20000,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1979,5300,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1980,3600,metric tons,copper_mine_output_metal_content,Copper mine output (metal content),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1973,2000,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1974,6500,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1975,6000,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1975v3,flag=preliminary
IRN,Iran,1976,4000,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1977,7000,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1978,6000,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1979,700,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1980,800,metric tons,copper_smelter_output,Copper - smelter output,usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1973,7000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1975v3,flag=estimate
IRN,Iran,1974,7000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1975v3,flag=estimate
IRN,Iran,1975,7000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1975v3,flag=estimate
IRN,Iran,1976,7000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1977,7000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1978,6000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1979,3000,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1980,800,metric tons,copper_refined,Copper - refined,usgs-minerals-yearbook:MYB1980v3,
