country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset
ARG,Argentina,1979,0.2921840759678598,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1980,0.31982942430703626,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1981,0.34965034965034963,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1982,0.3176620076238882,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1983,0.3436426116838488,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1984,0.3309066843150232,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1985,0.18170805572380377,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1986,0.25046963055729493,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1987,0.055741360089186176,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1988,0.04962779156327543,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1989,0.22799817601459188,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1990,0.04088307440719542,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1991,0.12458471760797342,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1992,0.16168148746968472,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1993,1.6933680826575295,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
ARG,Argentina,1994,0.4385701411835386,,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)",wdi
